"","lv","Annotation","cell_type","value","sample","patient","Groups"
"9","0","vasculature-stroma","macrophages (M2>M1)","0.0","reg043","11","3"
"10","0","vasculature-stroma","mast cells","0.05263157894736842","reg043","11","3"
"11","0","vasculature-stroma","nerves","0.0","reg043","11","3"
"12","0","vasculature-stroma","plasma cells","0.008771929824561403","reg043","11","3"
"13","0","vasculature-stroma","stroma","0.2543859649122807","reg043","11","3"
"14","0","vasculature-stroma","tumor cells","0.07894736842105263","reg043","11","3"
"15","0","vasculature-stroma","tumor cells, intraepithelial","0.017543859649122806","reg043","11","3"
"16","0","vasculature-stroma","vasculature","0.2719298245614035","reg043","11","3"
"17","1","vasculature-stroma","B cells","0.0","reg043","11","3"
"18","1","vasculature-stroma","CD4+ T cells","0.009433962264150943","reg043","11","3"
"19","1","vasculature-stroma","CD8+ T cells","0.0","reg043","11","3"
"20","1","vasculature-stroma","CLA+ leukocytes","0.0","reg043","11","3"
"21","1","vasculature-stroma","Tregs","0.0","reg043","11","3"
"22","1","vasculature-stroma","epithelium","0.009433962264150943","reg043","11","3"
"23","1","vasculature-stroma","lymphatics","0.0","reg043","11","3"
"24","1","vasculature-stroma","macrophages (M1=M2)","0.02830188679245283","reg043","11","3"
"25","1","vasculature-stroma","macrophages (M1>M2)","0.018867924528301886","reg043","11","3"
"26","1","vasculature-stroma","macrophages (M2>M1)","0.009433962264150943","reg043","11","3"
"27","1","vasculature-stroma","mast cells","0.009433962264150943","reg043","11","3"
"28","1","vasculature-stroma","nerves","0.009433962264150943","reg043","11","3"
"29","1","vasculature-stroma","plasma cells","0.0","reg043","11","3"
"30","1","vasculature-stroma","stroma","0.37735849056603776","reg043","11","3"
"31","1","vasculature-stroma","tumor cells","0.018867924528301886","reg043","11","3"
"32","1","vasculature-stroma","tumor cells, intraepithelial","0.0","reg043","11","3"
"33","1","vasculature-stroma","vasculature","0.5094339622641509","reg043","11","3"
"34","2","epithelium","B cells","0.0","reg043","11","3"
"35","2","epithelium","CD4+ T cells","0.0","reg043","11","3"
"36","2","epithelium","CD8+ T cells","0.0","reg043","11","3"
"37","2","epithelium","CLA+ leukocytes","0.0","reg043","11","3"
"38","2","epithelium","Tregs","0.0","reg043","11","3"
"39","2","epithelium","epithelium","0.9904761904761905","reg043","11","3"
"40","2","epithelium","lymphatics","0.0","reg043","11","3"
"41","2","epithelium","macrophages (M1=M2)","0.0","reg043","11","3"
"42","2","epithelium","macrophages (M1>M2)","0.0","reg043","11","3"
"43","2","epithelium","macrophages (M2>M1)","0.0","reg043","11","3"
"44","2","epithelium","mast cells","0.0","reg043","11","3"
"45","2","epithelium","nerves","0.0","reg043","11","3"
"46","2","epithelium","plasma cells","0.0","reg043","11","3"
"47","2","epithelium","stroma","0.0","reg043","11","3"
"48","2","epithelium","tumor cells","0.009523809523809525","reg043","11","3"
"49","2","epithelium","tumor cells, intraepithelial","0.0","reg043","11","3"
"50","2","epithelium","vasculature","0.0","reg043","11","3"
"51","3","stroma-vasculature","B cells","0.0","reg043","11","3"
"52","3","stroma-vasculature","CD4+ T cells","0.0","reg043","11","3"
"53","3","stroma-vasculature","CD8+ T cells","0.0","reg043","11","3"
"54","3","stroma-vasculature","CLA+ leukocytes","0.0","reg043","11","3"
"55","3","stroma-vasculature","Tregs","0.0","reg043","11","3"
"56","3","stroma-vasculature","epithelium","0.0","reg043","11","3"
"57","3","stroma-vasculature","lymphatics","0.0","reg043","11","3"
"58","3","stroma-vasculature","macrophages (M1=M2)","0.022222222222222223","reg043","11","3"
"59","3","stroma-vasculature","macrophages (M1>M2)","0.011111111111111112","reg043","11","3"
"60","3","stroma-vasculature","macrophages (M2>M1)","0.03333333333333333","reg043","11","3"
"61","3","stroma-vasculature","mast cells","0.03333333333333333","reg043","11","3"
"62","3","stroma-vasculature","nerves","0.0","reg043","11","3"
"63","3","stroma-vasculature","plasma cells","0.0","reg043","11","3"
"64","3","stroma-vasculature","stroma","0.7666666666666667","reg043","11","3"
"65","3","stroma-vasculature","tumor cells","0.011111111111111112","reg043","11","3"
"66","3","stroma-vasculature","tumor cells, intraepithelial","0.0","reg043","11","3"
"67","3","stroma-vasculature","vasculature","0.12222222222222222","reg043","11","3"
"68","4","stroma-vasculature","B cells","0.0","reg043","11","3"
"69","4","stroma-vasculature","CD4+ T cells","0.0","reg043","11","3"
"70","4","stroma-vasculature","CD8+ T cells","0.0","reg043","11","3"
"71","4","stroma-vasculature","CLA+ leukocytes","0.02631578947368421","reg043","11","3"
"72","4","stroma-vasculature","Tregs","0.0","reg043","11","3"
"73","4","stroma-vasculature","epithelium","0.0","reg043","11","3"
"74","4","stroma-vasculature","lymphatics","0.0","reg043","11","3"
"75","4","stroma-vasculature","macrophages (M1=M2)","0.0","reg043","11","3"
"76","4","stroma-vasculature","macrophages (M1>M2)","0.02631578947368421","reg043","11","3"
"77","4","stroma-vasculature","macrophages (M2>M1)","0.0","reg043","11","3"
"78","4","stroma-vasculature","mast cells","0.0","reg043","11","3"
"79","4","stroma-vasculature","nerves","0.0","reg043","11","3"
"80","4","stroma-vasculature","plasma cells","0.0","reg043","11","3"
"81","4","stroma-vasculature","stroma","0.5263157894736842","reg043","11","3"
"82","4","stroma-vasculature","tumor cells","0.02631578947368421","reg043","11","3"
"83","4","stroma-vasculature","tumor cells, intraepithelial","0.0","reg043","11","3"
"84","4","stroma-vasculature","vasculature","0.39473684210526316","reg043","11","3"
"0","0","tumor cells-macrophages (M1>M2)","B cells","0.002531645569620253","reg045","12","2"
"1","0","tumor cells-macrophages (M1>M2)","CD4+ T cells","0.027848101265822784","reg045","12","2"
"2","0","tumor cells-macrophages (M1>M2)","CD8+ T cells","0.04050632911392405","reg045","12","2"
"3","0","tumor cells-macrophages (M1>M2)","CLA+ leukocytes","0.007594936708860759","reg045","12","2"
"4","0","tumor cells-macrophages (M1>M2)","IDO+ stromal cells","0.005063291139240506","reg045","12","2"
"5","0","tumor cells-macrophages (M1>M2)","Langerhans cells","0.017721518987341773","reg045","12","2"
"6","0","tumor cells-macrophages (M1>M2)","Tregs","0.09620253164556962","reg045","12","2"
"7","0","tumor cells-macrophages (M1>M2)","epithelium","0.005063291139240506","reg045","12","2"
"8","0","tumor cells-macrophages (M1>M2)","lymphatics","0.035443037974683546","reg045","12","2"
"9","0","tumor cells-macrophages (M1>M2)","macrophages (M1=M2)","0.08354430379746836","reg045","12","2"
"10","0","tumor cells-macrophages (M1>M2)","macrophages (M1>M2)","0.20506329113924052","reg045","12","2"
"11","0","tumor cells-macrophages (M1>M2)","macrophages (M2>M1)","0.020253164556962026","reg045","12","2"
"12","0","tumor cells-macrophages (M1>M2)","mast cells","0.005063291139240506","reg045","12","2"
"13","0","tumor cells-macrophages (M1>M2)","nerves","0.015189873417721518","reg045","12","2"
"14","0","tumor cells-macrophages (M1>M2)","neutrophils","0.002531645569620253","reg045","12","2"
"15","0","tumor cells-macrophages (M1>M2)","plasma cells","0.0","reg045","12","2"
"16","0","tumor cells-macrophages (M1>M2)","stroma","0.10126582278481013","reg045","12","2"
"17","0","tumor cells-macrophages (M1>M2)","tumor cells","0.26582278481012656","reg045","12","2"
"18","0","tumor cells-macrophages (M1>M2)","tumor cells, intraepithelial","0.05569620253164557","reg045","12","2"
"19","0","tumor cells-macrophages (M1>M2)","vasculature","0.007594936708860759","reg045","12","2"
"20","1","epithelium","B cells","0.0","reg045","12","2"
"21","1","epithelium","CD4+ T cells","0.00946372239747634","reg045","12","2"
"22","1","epithelium","CD8+ T cells","0.006309148264984227","reg045","12","2"
"23","1","epithelium","CLA+ leukocytes","0.0","reg045","12","2"
"24","1","epithelium","IDO+ stromal cells","0.0","reg045","12","2"
"25","1","epithelium","Langerhans cells","0.03470031545741325","reg045","12","2"
"26","1","epithelium","Tregs","0.022082018927444796","reg045","12","2"
"27","1","epithelium","epithelium","0.832807570977918","reg045","12","2"
"28","1","epithelium","lymphatics","0.0","reg045","12","2"
"29","1","epithelium","macrophages (M1=M2)","0.0","reg045","12","2"
"30","1","epithelium","macrophages (M1>M2)","0.015772870662460567","reg045","12","2"
"31","1","epithelium","macrophages (M2>M1)","0.0031545741324921135","reg045","12","2"
"32","1","epithelium","mast cells","0.0","reg045","12","2"
"33","1","epithelium","nerves","0.0","reg045","12","2"
"34","1","epithelium","neutrophils","0.0","reg045","12","2"
"35","1","epithelium","plasma cells","0.0","reg045","12","2"
"36","1","epithelium","stroma","0.0","reg045","12","2"
"37","1","epithelium","tumor cells","0.0473186119873817","reg045","12","2"
"38","1","epithelium","tumor cells, intraepithelial","0.028391167192429023","reg045","12","2"
"39","1","epithelium","vasculature","0.0","reg045","12","2"
"40","2","tumor cells-Tregs","B cells","0.010452961672473868","reg045","12","2"
"41","2","tumor cells-Tregs","CD4+ T cells","0.05226480836236934","reg045","12","2"
"42","2","tumor cells-Tregs","CD8+ T cells","0.10452961672473868","reg045","12","2"
"43","2","tumor cells-Tregs","CLA+ leukocytes","0.003484320557491289","reg045","12","2"
"44","2","tumor cells-Tregs","IDO+ stromal cells","0.0","reg045","12","2"
"45","2","tumor cells-Tregs","Langerhans cells","0.024390243902439025","reg045","12","2"
"46","2","tumor cells-Tregs","Tregs","0.12195121951219512","reg045","12","2"
"47","2","tumor cells-Tregs","epithelium","0.006968641114982578","reg045","12","2"
"48","2","tumor cells-Tregs","lymphatics","0.0","reg045","12","2"
"49","2","tumor cells-Tregs","macrophages (M1=M2)","0.04529616724738676","reg045","12","2"
"50","2","tumor cells-Tregs","macrophages (M1>M2)","0.11846689895470383","reg045","12","2"
"51","2","tumor cells-Tregs","macrophages (M2>M1)","0.003484320557491289","reg045","12","2"
"52","2","tumor cells-Tregs","mast cells","0.003484320557491289","reg045","12","2"
"53","2","tumor cells-Tregs","nerves","0.006968641114982578","reg045","12","2"
"54","2","tumor cells-Tregs","neutrophils","0.0","reg045","12","2"
"55","2","tumor cells-Tregs","plasma cells","0.0","reg045","12","2"
"56","2","tumor cells-Tregs","stroma","0.041811846689895474","reg045","12","2"
"57","2","tumor cells-Tregs","tumor cells","0.40069686411149824","reg045","12","2"
"58","2","tumor cells-Tregs","tumor cells, intraepithelial","0.04878048780487805","reg045","12","2"
"59","2","tumor cells-Tregs","vasculature","0.006968641114982578","reg045","12","2"
"60","3","epithelium-tumor cells","B cells","0.0","reg045","12","2"
"61","3","epithelium-tumor cells","CD4+ T cells","0.007352941176470588","reg045","12","2"
"62","3","epithelium-tumor cells","CD8+ T cells","0.011029411764705883","reg045","12","2"
"63","3","epithelium-tumor cells","CLA+ leukocytes","0.0","reg045","12","2"
"64","3","epithelium-tumor cells","IDO+ stromal cells","0.0","reg045","12","2"
"65","3","epithelium-tumor cells","Langerhans cells","0.0","reg045","12","2"
"66","3","epithelium-tumor cells","Tregs","0.051470588235294115","reg045","12","2"
"67","3","epithelium-tumor cells","epithelium","0.6066176470588235","reg045","12","2"
"68","3","epithelium-tumor cells","lymphatics","0.0","reg045","12","2"
"69","3","epithelium-tumor cells","macrophages (M1=M2)","0.003676470588235294","reg045","12","2"
"70","3","epithelium-tumor cells","macrophages (M1>M2)","0.025735294117647058","reg045","12","2"
"71","3","epithelium-tumor cells","macrophages (M2>M1)","0.0","reg045","12","2"
"72","3","epithelium-tumor cells","mast cells","0.0","reg045","12","2"
"73","3","epithelium-tumor cells","nerves","0.007352941176470588","reg045","12","2"
"74","3","epithelium-tumor cells","neutrophils","0.0","reg045","12","2"
"75","3","epithelium-tumor cells","plasma cells","0.003676470588235294","reg045","12","2"
"76","3","epithelium-tumor cells","stroma","0.022058823529411766","reg045","12","2"
"77","3","epithelium-tumor cells","tumor cells","0.17647058823529413","reg045","12","2"
"78","3","epithelium-tumor cells","tumor cells, intraepithelial","0.08455882352941177","reg045","12","2"
"79","3","epithelium-tumor cells","vasculature","0.0","reg045","12","2"
"80","4","epithelium","B cells","0.0","reg045","12","2"
"81","4","epithelium","CD4+ T cells","0.0","reg045","12","2"
"82","4","epithelium","CD8+ T cells","0.0","reg045","12","2"
"83","4","epithelium","CLA+ leukocytes","0.0","reg045","12","2"
"84","4","epithelium","IDO+ stromal cells","0.0","reg045","12","2"
"85","4","epithelium","Langerhans cells","0.0","reg045","12","2"
"86","4","epithelium","Tregs","0.0","reg045","12","2"
"87","4","epithelium","epithelium","0.9622641509433962","reg045","12","2"
"88","4","epithelium","lymphatics","0.0","reg045","12","2"
"89","4","epithelium","macrophages (M1=M2)","0.0","reg045","12","2"
"90","4","epithelium","macrophages (M1>M2)","0.0037735849056603774","reg045","12","2"
"91","4","epithelium","macrophages (M2>M1)","0.0","reg045","12","2"
"92","4","epithelium","mast cells","0.0","reg045","12","2"
"93","4","epithelium","nerves","0.0","reg045","12","2"
"94","4","epithelium","neutrophils","0.0","reg045","12","2"
"95","4","epithelium","plasma cells","0.0","reg045","12","2"
"96","4","epithelium","stroma","0.0","reg045","12","2"
"97","4","epithelium","tumor cells","0.01509433962264151","reg045","12","2"
"98","4","epithelium","tumor cells, intraepithelial","0.018867924528301886","reg045","12","2"
"99","4","epithelium","vasculature","0.0","reg045","12","2"
"100","5","tumor cells-macrophages (M1>M2)","B cells","0.027777777777777776","reg045","12","2"
"101","5","tumor cells-macrophages (M1>M2)","CD4+ T cells","0.0","reg045","12","2"
"102","5","tumor cells-macrophages (M1>M2)","CD8+ T cells","0.07222222222222222","reg045","12","2"
"103","5","tumor cells-macrophages (M1>M2)","CLA+ leukocytes","0.0","reg045","12","2"
"104","5","tumor cells-macrophages (M1>M2)","IDO+ stromal cells","0.0","reg045","12","2"
"105","5","tumor cells-macrophages (M1>M2)","Langerhans cells","0.08888888888888889","reg045","12","2"
"106","5","tumor cells-macrophages (M1>M2)","Tregs","0.1111111111111111","reg045","12","2"
"107","5","tumor cells-macrophages (M1>M2)","epithelium","0.005555555555555556","reg045","12","2"
"108","5","tumor cells-macrophages (M1>M2)","lymphatics","0.0","reg045","12","2"
"109","5","tumor cells-macrophages (M1>M2)","macrophages (M1=M2)","0.08333333333333333","reg045","12","2"
"110","5","tumor cells-macrophages (M1>M2)","macrophages (M1>M2)","0.16111111111111112","reg045","12","2"
"111","5","tumor cells-macrophages (M1>M2)","macrophages (M2>M1)","0.03888888888888889","reg045","12","2"
"112","5","tumor cells-macrophages (M1>M2)","mast cells","0.0","reg045","12","2"
"113","5","tumor cells-macrophages (M1>M2)","nerves","0.0","reg045","12","2"
"114","5","tumor cells-macrophages (M1>M2)","neutrophils","0.0","reg045","12","2"
"115","5","tumor cells-macrophages (M1>M2)","plasma cells","0.0","reg045","12","2"
"116","5","tumor cells-macrophages (M1>M2)","stroma","0.005555555555555556","reg045","12","2"
"117","5","tumor cells-macrophages (M1>M2)","tumor cells","0.4","reg045","12","2"
"118","5","tumor cells-macrophages (M1>M2)","tumor cells, intraepithelial","0.005555555555555556","reg045","12","2"
"119","5","tumor cells-macrophages (M1>M2)","vasculature","0.0","reg045","12","2"
"120","6","vasculature-tumor cells","B cells","0.00641025641025641","reg045","12","2"
"121","6","vasculature-tumor cells","CD4+ T cells","0.01282051282051282","reg045","12","2"
"122","6","vasculature-tumor cells","CD8+ T cells","0.04487179487179487","reg045","12","2"
"123","6","vasculature-tumor cells","CLA+ leukocytes","0.0","reg045","12","2"
"124","6","vasculature-tumor cells","IDO+ stromal cells","0.0","reg045","12","2"
"125","6","vasculature-tumor cells","Langerhans cells","0.01282051282051282","reg045","12","2"
"126","6","vasculature-tumor cells","Tregs","0.04487179487179487","reg045","12","2"
"127","6","vasculature-tumor cells","epithelium","0.0","reg045","12","2"
"128","6","vasculature-tumor cells","lymphatics","0.0","reg045","12","2"
"129","6","vasculature-tumor cells","macrophages (M1=M2)","0.03205128205128205","reg045","12","2"
"130","6","vasculature-tumor cells","macrophages (M1>M2)","0.07051282051282051","reg045","12","2"
"131","6","vasculature-tumor cells","macrophages (M2>M1)","0.0","reg045","12","2"
"132","6","vasculature-tumor cells","mast cells","0.00641025641025641","reg045","12","2"
